student_id,course_id,subject,feedback_text,rating,date,true_category,true_sentiment,processed_text,dominant_topic,cluster
S24954,CHE368,Chemistry,The instructor's Support Services approach in Chemistry was outstanding.,5,2025-02-06,Support Services,Positive,instructor support service approach chemistry outstanding,Topic_5,2
S43434,PSY404,Psychology,"Great Facilities in the Psychology course, very helpful for my learning.",4,2024-04-24,Facilities,Positive,great facility psychology course helpful learning,Topic_2,4
S30379,CHE914,Chemistry,The Teaching Quality in the Chemistry class exceeded my expectations.,4,2024-07-17,Teaching Quality,Positive,teaching quality chemistry class exceeded expectation,Topic_1,1
S31642,CHE367,Chemistry,"The Chemistry course had reasonable Assessment Methods, but could be improved.",4,2024-06-08,Assessment Methods,Neutral,chemistry course reasonable assessment method could improved,Topic_2,3
S32722,PSY914,Psychology,Neither good nor bad Assessment Methods in the Psychology course.,4,2025-02-19,Assessment Methods,Neutral,neither good bad assessment method psychology course,Topic_1,2
S53622,COM144,Computer Science,The Learning Resources in the Computer Science class exceeded my expectations.,4,2025-01-05,Learning Resources,Positive,learning resource computer science class exceeded expectation,Topic_1,1
S98088,HIS550,History,The Assessment Methods in History met the basic requirements.,3,2024-07-31,Assessment Methods,Neutral,assessment method history met basic requirement,Topic_4,2
S59134,ECO662,Economics,"Great Teaching Quality in the Economics course, very helpful for my learning.",4,2024-08-15,Teaching Quality,Positive,great teaching quality economics course helpful learning,Topic_2,4
S12278,LIT489,Literature,"The Literature course had reasonable Learning Resources, but could be improved.",4,2024-07-31,Learning Resources,Neutral,literature course reasonable learning resource could improved,Topic_2,3
S47983,COM240,Computer Science,The Support Services in the Computer Science class was below standard.,2,2024-06-23,Support Services,Negative,support service computer science class standard,Topic_1,1
S52011,COM119,Computer Science,Neither good nor bad Course Content in the Computer Science course.,3,2024-10-22,Course Content,Neutral,neither good bad course content computer science course,Topic_1,2
S27464,BIO200,Biology,"Great Support Services in the Biology course, very helpful for my learning.",5,2024-12-16,Support Services,Positive,great support service biology course helpful learning,Topic_2,4
S44963,CHE810,Chemistry,I was disappointed with the Course Content in the Chemistry course.,1,2024-10-25,Course Content,Negative,disappointed course content chemistry course,Topic_1,2
S36272,CHE619,Chemistry,"Great Support Services in the Chemistry course, very helpful for my learning.",4,2024-08-28,Support Services,Positive,great support service chemistry course helpful learning,Topic_2,4
S44132,ECO861,Economics,I really enjoyed the Economics course. The Teaching Quality was excellent.,5,2024-07-25,Teaching Quality,Positive,really enjoyed economics course teaching quality excellent,Topic_2,0
S96058,PHY769,Physics,I really enjoyed the Physics course. The Assessment Methods was excellent.,5,2025-03-03,Assessment Methods,Positive,really enjoyed physic course assessment method excellent,Topic_2,0
S41006,COM308,Computer Science,The instructor's Support Services approach in Computer Science was outstanding.,5,2024-09-20,Support Services,Positive,instructor support service approach computer science outstanding,Topic_5,2
S29202,PSY697,Psychology,The Course Content in Psychology needs significant improvement.,1,2024-04-23,Course Content,Negative,course content psychology need significant improvement,Topic_3,2
S30117,CHE760,Chemistry,"Great Support Services in the Chemistry course, very helpful for my learning.",4,2025-04-09,Support Services,Positive,great support service chemistry course helpful learning,Topic_2,4
S10382,CHE717,Chemistry,"Great Course Content in the Chemistry course, very helpful for my learning.",5,2024-07-10,Course Content,Positive,great course content chemistry course helpful learning,Topic_2,4
S64114,ECO110,Economics,Neither good nor bad Learning Resources in the Economics course.,3,2024-06-05,Learning Resources,Neutral,neither good bad learning resource economics course,Topic_1,2
S89698,ECO180,Economics,I found the Learning Resources in Economics to be very well organized and useful.,4,2025-02-17,Learning Resources,Positive,found learning resource economics well organized useful,Topic_3,3
S53827,PSY904,Psychology,I really enjoyed the Psychology course. The Support Services was excellent.,4,2024-11-24,Support Services,Positive,really enjoyed psychology course support service excellent,Topic_2,0
S26193,MAT206,Mathematics,"Great Assessment Methods in the Mathematics course, very helpful for my learning.",5,2024-10-06,Assessment Methods,Positive,great assessment method mathematics course helpful learning,Topic_2,4
S24554,CHE639,Chemistry,I struggled with Chemistry due to inadequate Assessment Methods.,2,2024-07-22,Assessment Methods,Negative,struggled chemistry due inadequate assessment method,Topic_3,2
S21829,PHY696,Physics,The Learning Resources in the Physics class exceeded my expectations.,5,2024-09-05,Learning Resources,Positive,learning resource physic class exceeded expectation,Topic_1,1
S71317,MAT883,Mathematics,The Assessment Methods in Mathematics met the basic requirements.,4,2025-04-03,Assessment Methods,Neutral,assessment method mathematics met basic requirement,Topic_4,2
S28478,COM351,Computer Science,"The Computer Science course had reasonable Course Content, but could be improved.",3,2024-11-19,Course Content,Neutral,computer science course reasonable course content could improved,Topic_2,3
S42748,COM268,Computer Science,I found the Learning Resources in Computer Science to be very well organized and useful.,5,2024-12-23,Learning Resources,Positive,found learning resource computer science well organized useful,Topic_3,3
S60176,BIO726,Biology,The instructor's Facilities approach in Biology was outstanding.,4,2024-10-27,Facilities,Positive,instructor facility approach biology outstanding,Topic_5,2
S93888,PHY449,Physics,I really enjoyed the Physics course. The Learning Resources was excellent.,4,2024-11-19,Learning Resources,Positive,really enjoyed physic course learning resource excellent,Topic_2,0
S96380,PSY565,Psychology,The Learning Resources in Psychology met the basic requirements.,4,2024-05-21,Learning Resources,Neutral,learning resource psychology met basic requirement,Topic_4,2
S34296,PHY222,Physics,I really enjoyed the Physics course. The Facilities was excellent.,4,2024-11-01,Facilities,Positive,really enjoyed physic course facility excellent,Topic_2,0
S58070,PHY976,Physics,The Teaching Quality in the Physics course was adequate.,4,2024-09-19,Teaching Quality,Neutral,teaching quality physic course adequate,Topic_1,2
S16592,COM650,Computer Science,I found the Facilities in Computer Science to be very well organized and useful.,5,2024-08-29,Facilities,Positive,found facility computer science well organized useful,Topic_3,3
S34842,COM852,Computer Science,"Great Teaching Quality in the Computer Science course, very helpful for my learning.",5,2024-05-11,Teaching Quality,Positive,great teaching quality computer science course helpful learning,Topic_2,4
S49850,LIT495,Literature,I struggled with Literature due to inadequate Assessment Methods.,3,2024-06-05,Assessment Methods,Negative,struggled literature due inadequate assessment method,Topic_3,2
S72254,CHE217,Chemistry,"The Chemistry course had reasonable Support Services, but could be improved.",4,2024-05-24,Support Services,Neutral,chemistry course reasonable support service could improved,Topic_2,3
S87374,PSY196,Psychology,"I think the Assessment Methods in Psychology was average, nothing special.",4,2024-09-12,Assessment Methods,Neutral,think assessment method psychology average nothing special,Topic_5,2
S68828,HIS499,History,The Learning Resources in the History class was below standard.,2,2024-12-31,Learning Resources,Negative,learning resource history class standard,Topic_1,1
S30794,BIO530,Biology,The Course Content in the Biology class exceeded my expectations.,5,2025-01-09,Course Content,Positive,course content biology class exceeded expectation,Topic_1,1
S55125,COM495,Computer Science,I really enjoyed the Computer Science course. The Support Services was excellent.,5,2024-05-20,Support Services,Positive,really enjoyed computer science course support service excellent,Topic_2,0
S91198,PHY753,Physics,I struggled with Physics due to inadequate Learning Resources.,3,2024-04-28,Learning Resources,Negative,struggled physic due inadequate learning resource,Topic_3,2
S58228,PHY201,Physics,I found the Assessment Methods in Physics to be very well organized and useful.,5,2024-10-05,Assessment Methods,Positive,found assessment method physic well organized useful,Topic_3,3
S40474,PSY807,Psychology,The Support Services in the Psychology class was below standard.,3,2025-03-27,Support Services,Negative,support service psychology class standard,Topic_1,1
S66826,PSY951,Psychology,The Support Services in the Psychology class exceeded my expectations.,5,2024-10-01,Support Services,Positive,support service psychology class exceeded expectation,Topic_1,1
S99375,COM883,Computer Science,The Course Content in the Computer Science course was adequate.,3,2024-11-26,Course Content,Neutral,course content computer science course adequate,Topic_2,2
S23757,LIT983,Literature,I found the Support Services in Literature to be very well organized and useful.,5,2025-01-10,Support Services,Positive,found support service literature well organized useful,Topic_3,3
S15305,HIS487,History,The Assessment Methods in History needs significant improvement.,2,2025-01-04,Assessment Methods,Negative,assessment method history need significant improvement,Topic_3,2
